,issue_no,created_at,closed_at,assignees_no,labels,closes_no,author_association,comments_no,title,url
1017,146,2019-10-01 02:34:41+00:00,2019-10-02 19:45:47+00:00,0,[],0,MEMBER,1.0,Alessio/test localnet,https://api.github.com/repos/cosmos/gaia/issues/146
1018,145,2019-09-30 23:54:58+00:00,2019-10-01 05:50:06+00:00,0,[],0,MEMBER,1.0,2chainz connection instructions,https://api.github.com/repos/cosmos/gaia/issues/145
1019,144,2019-09-26 17:08:56+00:00,2019-10-02 16:43:24+00:00,1,['R4R'],0,MEMBER,5.0,Bump SDK version to latest master (532ea1872),https://api.github.com/repos/cosmos/gaia/issues/144
1020,143,2019-09-26 17:02:23+00:00,2021-11-23 13:49:09+00:00,2,[],0,MEMBER,2.0,Migration Testing,https://api.github.com/repos/cosmos/gaia/issues/143
1021,142,2019-09-26 07:18:59+00:00,2019-10-02 02:16:53+00:00,0,[],0,NONE,7.0,Add configuration building tool for orchestration on K8S ,https://api.github.com/repos/cosmos/gaia/issues/142
1022,141,2019-09-25 23:45:57+00:00,2019-09-27 01:15:08+00:00,0,['R4R'],0,MEMBER,4.0,Upgrade golangci-lint to latest release (1.19.1),https://api.github.com/repos/cosmos/gaia/issues/141
1023,140,2019-09-24 22:43:00+00:00,2019-09-25 15:47:41+00:00,0,[],0,NONE,1.0,Panic occurred after upgrading to v0.37,https://api.github.com/repos/cosmos/gaia/issues/140
1024,139,2019-09-24 15:22:43+00:00,2022-02-14 16:56:36+00:00,1,[],0,MEMBER,2.0,Scripts and proceedure for backups,https://api.github.com/repos/cosmos/gaia/issues/139
1025,138,2019-09-23 07:43:10+00:00,2019-09-23 15:40:07+00:00,0,['dependencies'],0,CONTRIBUTOR,1.0,Bump github.com/tendermint/tendermint from 0.32.3 to 0.32.4,https://api.github.com/repos/cosmos/gaia/issues/138
1026,137,2019-09-20 23:12:25+00:00,2019-09-25 23:51:13+00:00,0,['R4R'],0,MEMBER,1.0,Add CHANGELOG updates from v2.0.1,https://api.github.com/repos/cosmos/gaia/issues/137
1027,136,2019-09-20 12:48:31+00:00,2019-09-20 13:47:16+00:00,0,['R4R'],0,MEMBER,0.0,Sanitize Makefile runsim,https://api.github.com/repos/cosmos/gaia/issues/136
1028,135,2019-09-20 04:12:17+00:00,2019-09-20 12:57:47+00:00,0,['dependencies'],0,CONTRIBUTOR,1.0,Bump github.com/otiai10/copy from 1.0.1 to 1.0.2,https://api.github.com/repos/cosmos/gaia/issues/135
1029,134,2019-09-19 20:28:08+00:00,2019-09-20 14:58:36+00:00,0,['R4R'],0,MEMBER,4.0,v2.0.1 RC1 Cherry Picks,https://api.github.com/repos/cosmos/gaia/issues/134
1030,133,2019-09-19 20:19:24+00:00,2019-09-19 20:21:36+00:00,0,[],0,MEMBER,0.0,DNM: v2.0.1 RC1 CI Test,https://api.github.com/repos/cosmos/gaia/issues/133
1031,132,2019-09-19 13:24:35+00:00,2019-09-19 14:08:23+00:00,0,['R4R'],0,MEMBER,1.0,Bump SDK version to 01d8a230b22b,https://api.github.com/repos/cosmos/gaia/issues/132
1032,131,2019-09-17 20:27:11+00:00,2020-01-15 12:20:14+00:00,0,"['WIP', 'stale']",0,MEMBER,4.0,Auto Swagger Doc Updates,https://api.github.com/repos/cosmos/gaia/issues/131
1033,130,2019-09-17 15:25:09+00:00,2019-12-16 11:44:27+00:00,0,"['WIP', 'stale']",0,MEMBER,8.0,DNM: IBC-Gaia Integration,https://api.github.com/repos/cosmos/gaia/issues/130
1034,129,2019-09-17 12:42:28+00:00,2019-09-17 13:16:50+00:00,0,[],0,NONE,1.0,ERROR: unrecognized concrete type name auth/Account,https://api.github.com/repos/cosmos/gaia/issues/129
1035,128,2019-09-16 14:38:31+00:00,2019-09-16 16:02:49+00:00,0,[],0,NONE,3.0," panic: stored supply should not have been nil & panic: ERROR: Message: ""no delegation distribution info""",https://api.github.com/repos/cosmos/gaia/issues/128
1036,127,2019-09-16 06:09:55+00:00,2019-09-16 12:59:23+00:00,0,[],0,NONE,1.0,gaiad runtime error,https://api.github.com/repos/cosmos/gaia/issues/127
1037,126,2019-09-12 20:53:32+00:00,2019-09-12 20:59:21+00:00,0,[],0,MEMBER,0.0,Remove genaccounts,https://api.github.com/repos/cosmos/gaia/issues/126
1038,125,2019-09-12 10:47:19+00:00,2019-09-17 18:07:47+00:00,0,['R4R'],0,MEMBER,2.0,Standardise and cleanup makefile,https://api.github.com/repos/cosmos/gaia/issues/125
1039,124,2019-09-12 09:19:38+00:00,2019-09-12 13:16:11+00:00,0,['R4R'],0,MEMBER,0.0,devtools' Makefile cleanup,https://api.github.com/repos/cosmos/gaia/issues/124
1040,123,2019-09-12 03:14:23+00:00,2019-09-16 01:50:01+00:00,0,[],0,NONE,2.0,can't not get the gaiad or gaiacli,https://api.github.com/repos/cosmos/gaia/issues/123
1041,122,2019-09-11 18:22:49+00:00,2019-09-15 00:19:47+00:00,0,['R4R'],0,MEMBER,4.0,Genesis Account Command + Types,https://api.github.com/repos/cosmos/gaia/issues/122
1042,121,2019-09-09 14:17:56+00:00,2019-09-10 09:15:52+00:00,0,['R4R'],0,MEMBER,1.0,Override GOPROXY's default value,https://api.github.com/repos/cosmos/gaia/issues/121
1043,120,2019-09-05 20:43:42+00:00,2019-09-26 16:28:11+00:00,1,"['good first issue', 'build']",0,MEMBER,4.0,Standardize Makefile commands with SDK,https://api.github.com/repos/cosmos/gaia/issues/120
1044,119,2019-09-04 17:59:38+00:00,2019-09-10 18:56:59+00:00,0,['R4R'],0,MEMBER,3.0,Upgrade go to 1.13 & Latest SDK Master,https://api.github.com/repos/cosmos/gaia/issues/119
1045,118,2019-09-04 06:44:20+00:00,2019-09-26 16:28:22+00:00,0,[],0,NONE,1.0,ERROR: Error during handshake: Error on replay: Block time 2019-09-03 02:58:00.048670958 +0000 UTC is not equal to genesis time 2019-03-13 23:00:00 +0000 UTC,https://api.github.com/repos/cosmos/gaia/issues/118
1046,117,2019-08-31 22:43:05+00:00,2019-08-31 22:56:37+00:00,0,[],0,NONE,1.0,[Error] cosmos.service: Failed to add inotify watch descriptor for control group /system.slice/cosmos.service: No space left on device,https://api.github.com/repos/cosmos/gaia/issues/117
1047,116,2019-08-30 15:46:23+00:00,2019-08-30 23:19:35+00:00,0,[],0,CONTRIBUTOR,3.0,Add info to 'upgrade instructions' wiki: https://github.com/cosmos/gaia/wiki/Cosmos-Hub-2-Upgrade,https://api.github.com/repos/cosmos/gaia/issues/116
1048,115,2019-08-29 02:33:06+00:00,2019-08-29 02:33:24+00:00,0,[],0,MEMBER,0.0,Mistakenly PR this (Ignore),https://api.github.com/repos/cosmos/gaia/issues/115
1049,114,2019-08-28 23:12:47+00:00,2019-08-30 16:02:01+00:00,0,[],0,MEMBER,1.0,split BREAKING CHANGES into subsections,https://api.github.com/repos/cosmos/gaia/issues/114
1050,113,2019-08-26 03:31:39+00:00,2019-08-26 13:02:01+00:00,0,[],0,NONE,2.0,I[2019-08-25|20:04:38.384] Starting BlockchainReactor                   module=blockchain impl=BlockchainReactor I[2019-08-25|20:04:38.384] Ensure peers                                 module=pex numOutPeers=0 numInPeers=0 numDialing=0 numToDial=10 I[2019-08-25|20:04:38.384] No addresses to dial nor connected peers. Falling back to seeds module=pex ,https://api.github.com/repos/cosmos/gaia/issues/113
1051,111,2019-08-23 16:49:42+00:00,2019-08-25 01:53:39+00:00,0,[],0,CONTRIBUTOR,1.0,Cosmos Hub 2 Upgrade procedure,https://api.github.com/repos/cosmos/gaia/issues/111
1052,110,2019-08-22 12:43:01+00:00,2019-08-22 12:51:54+00:00,0,['R4R'],0,MEMBER,1.0,Update CHANGELOG -  v2.0.0,https://api.github.com/repos/cosmos/gaia/issues/110
1053,109,2019-08-21 19:57:24+00:00,2019-08-22 12:38:25+00:00,0,['R4R'],0,MEMBER,0.0,v.37.0 rc2,https://api.github.com/repos/cosmos/gaia/issues/109
1054,108,2019-08-16 16:03:21+00:00,2019-08-16 16:38:50+00:00,0,['R4R'],0,MEMBER,0.0,v2.0.0-rc1 Cherry Picks,https://api.github.com/repos/cosmos/gaia/issues/108
1055,107,2019-08-16 08:44:49+00:00,2019-08-17 21:13:59+00:00,0,['R4R'],0,MEMBER,1.0,Build with Go 1.12.9,https://api.github.com/repos/cosmos/gaia/issues/107
1056,106,2019-08-16 00:53:05+00:00,2019-08-16 14:16:16+00:00,0,[],0,NONE,15.0,panic: stored supply should not have been nil,https://api.github.com/repos/cosmos/gaia/issues/106
1057,105,2019-08-15 22:12:57+00:00,2019-08-15 22:30:12+00:00,0,"['R4R', 'state-machine-breaking']",0,MEMBER,1.0,fix black listed addrs bug in bank,https://api.github.com/repos/cosmos/gaia/issues/105
1058,104,2019-08-15 21:52:05+00:00,2019-08-15 22:30:11+00:00,0,['T:bug'],0,MEMBER,0.0,BankKeeper is not passing in correct black listed addresses,https://api.github.com/repos/cosmos/gaia/issues/104
1059,103,2019-08-15 17:48:37+00:00,2019-08-15 18:37:37+00:00,0,[],0,NONE,0.0,Setting the location for the chain when setting up full node,https://api.github.com/repos/cosmos/gaia/issues/103
1060,102,2019-08-13 19:09:55+00:00,2019-08-14 15:36:28+00:00,0,"['R4R', 'docs']",0,MEMBER,1.0,Remove clog config,https://api.github.com/repos/cosmos/gaia/issues/102
1061,101,2019-08-13 18:09:28+00:00,2019-08-13 18:40:31+00:00,0,['R4R'],0,MEMBER,1.0,v1.0.0 Changelog Updates,https://api.github.com/repos/cosmos/gaia/issues/101
1062,100,2019-08-13 16:12:10+00:00,2019-08-13 17:56:42+00:00,0,['R4R'],0,MEMBER,1.0,Update SDK version to v0.36.0,https://api.github.com/repos/cosmos/gaia/issues/100
1063,99,2019-08-13 16:05:23+00:00,2019-08-13 18:09:57+00:00,0,['R4R'],0,MEMBER,1.0,Update SDK version to latest master,https://api.github.com/repos/cosmos/gaia/issues/99
1064,98,2019-08-13 13:10:48+00:00,2019-08-13 14:21:04+00:00,0,"['R4R', 'docs']",0,MEMBER,1.0,Cleanup installation docs,https://api.github.com/repos/cosmos/gaia/issues/98
1065,97,2019-08-13 06:22:57+00:00,2019-08-13 12:42:17+00:00,0,[],0,NONE,4.0,Can`t start mainnet node,https://api.github.com/repos/cosmos/gaia/issues/97
1066,96,2019-08-09 20:34:45+00:00,2019-08-09 20:58:17+00:00,0,[],0,NONE,2.0,Question about redundant setting of config values,https://api.github.com/repos/cosmos/gaia/issues/96
1067,95,2019-08-09 10:31:02+00:00,2021-02-18 21:01:57+00:00,0,['docs'],0,NONE,6.0,Setting up a private network,https://api.github.com/repos/cosmos/gaia/issues/95
1068,94,2019-08-09 06:09:32+00:00,2019-08-09 15:00:52+00:00,0,['R4R'],0,MEMBER,1.0,update Gaia to latest SDK master,https://api.github.com/repos/cosmos/gaia/issues/94
1069,93,2019-08-08 15:56:16+00:00,2019-08-08 17:51:39+00:00,0,['R4R'],0,MEMBER,1.0,localnet-start requires build-linux,https://api.github.com/repos/cosmos/gaia/issues/93
1070,91,2019-08-07 00:28:15+00:00,2019-08-07 00:33:38+00:00,0,['R4R'],0,MEMBER,1.0,v1.0.0-rc3 🍒 Picks,https://api.github.com/repos/cosmos/gaia/issues/91
1071,90,2019-08-06 19:57:17+00:00,2019-08-07 00:23:23+00:00,0,['R4R'],0,MEMBER,0.0,Updates reflecting sdk v0.36.0-rc4,https://api.github.com/repos/cosmos/gaia/issues/90
1072,89,2019-08-05 17:52:46+00:00,2019-08-06 00:56:26+00:00,0,['R4R'],0,MEMBER,4.0,v1.0.0-rc2 Cherry Picks,https://api.github.com/repos/cosmos/gaia/issues/89
1073,88,2019-08-05 17:35:35+00:00,2019-08-05 17:45:55+00:00,0,[],0,MEMBER,1.0,Update SDK Version,https://api.github.com/repos/cosmos/gaia/issues/88
1074,87,2019-08-05 16:52:45+00:00,2019-08-05 17:29:47+00:00,0,['R4R'],0,MEMBER,1.0,Update SDK to Latest Master,https://api.github.com/repos/cosmos/gaia/issues/87
1075,86,2019-08-02 14:31:58+00:00,2019-08-05 15:50:12+00:00,0,['R4R'],0,MEMBER,2.0,Update SDK to version latest master,https://api.github.com/repos/cosmos/gaia/issues/86
1076,84,2019-07-29 18:23:17+00:00,2019-08-02 15:57:58+00:00,0,[],0,MEMBER,0.0,fix module account invariant,https://api.github.com/repos/cosmos/gaia/issues/84
1077,83,2019-07-26 09:17:54+00:00,2019-07-26 09:53:44+00:00,0,[],0,NONE,0.0,panic on restart when enable priv_validator_laddr in 1.0.0-rc1,https://api.github.com/repos/cosmos/gaia/issues/83
1078,82,2019-07-23 09:00:58+00:00,2021-12-15 18:56:19+00:00,0,['docs'],0,NONE,3.0,deployment: have scripts that help deploy multi-node testnets,https://api.github.com/repos/cosmos/gaia/issues/82
1079,81,2019-07-19 19:53:59+00:00,2019-07-22 05:50:36+00:00,0,[],0,MEMBER,2.0,IBC Module in Gaia (for Hackatom),https://api.github.com/repos/cosmos/gaia/issues/81
1080,80,2019-07-19 14:38:43+00:00,2019-07-19 14:47:59+00:00,0,['R4R'],0,MEMBER,0.0,Update deterministic build system to build with Go 1.12.7,https://api.github.com/repos/cosmos/gaia/issues/80
1081,79,2019-07-19 02:33:48+00:00,2019-07-19 11:45:31+00:00,0,[],0,NONE,1.0,Couldn't connect to any seeds,https://api.github.com/repos/cosmos/gaia/issues/79
1082,78,2019-07-18 17:43:45+00:00,2019-07-18 19:04:16+00:00,1,[],0,NONE,5.0,zondax/hid compilation_terminated,https://api.github.com/repos/cosmos/gaia/issues/78
1083,77,2019-07-18 12:46:38+00:00,2019-07-18 13:55:40+00:00,0,['R4R'],1,MEMBER,2.0,Update SDK version,https://api.github.com/repos/cosmos/gaia/issues/77
1084,76,2019-07-17 14:42:33+00:00,2019-07-18 14:09:50+00:00,0,[],0,NONE,2.0,Searching transactions returns last page when requested page greater than last page,https://api.github.com/repos/cosmos/gaia/issues/76
1085,73,2019-07-15 16:49:22+00:00,2021-02-13 17:42:01+00:00,0,['more-info-needed'],0,NONE,1.0,go: error loading module requirements,https://api.github.com/repos/cosmos/gaia/issues/73
1086,72,2019-07-14 15:22:34+00:00,2019-07-18 13:55:40+00:00,0,[],0,NONE,1.0,Is it go.mod version error?,https://api.github.com/repos/cosmos/gaia/issues/72
1087,71,2019-07-12 20:00:48+00:00,2019-07-16 14:03:38+00:00,0,[],0,MEMBER,4.0,Build gaia against SDK's latest master,https://api.github.com/repos/cosmos/gaia/issues/71
1088,70,2019-07-09 20:02:28+00:00,2019-07-11 18:23:32+00:00,0,[],0,MEMBER,2.0,Colin/supply genesis,https://api.github.com/repos/cosmos/gaia/issues/70
1089,69,2019-07-09 17:42:50+00:00,2019-07-10 00:52:48+00:00,0,[],0,MEMBER,1.0,Supply genesis,https://api.github.com/repos/cosmos/gaia/issues/69
1090,68,2019-07-09 16:27:47+00:00,2021-11-15 16:21:39+00:00,0,['docs'],0,MEMBER,1.0,Documenting parameters,https://api.github.com/repos/cosmos/gaia/issues/68
1091,67,2019-07-08 21:33:09+00:00,2019-07-11 19:59:42+00:00,0,[],0,MEMBER,4.0,Update to SDK with extended module account permissions,https://api.github.com/repos/cosmos/gaia/issues/67
1092,66,2019-07-05 14:24:41+00:00,2019-07-05 15:10:18+00:00,0,"['R4R', 'build']",0,MEMBER,1.0,Remove statik from contrib/devtools/Makefile,https://api.github.com/repos/cosmos/gaia/issues/66
1093,65,2019-07-05 09:23:57+00:00,2019-07-05 12:57:15+00:00,0,"['R4R', 'build']",0,MEMBER,1.0,Various updates to tools,https://api.github.com/repos/cosmos/gaia/issues/65
1094,64,2019-07-04 15:40:48+00:00,2019-07-05 14:24:20+00:00,0,['WIP'],0,MEMBER,1.0,Alessio/tools removed from sdk,https://api.github.com/repos/cosmos/gaia/issues/64
1095,63,2019-07-04 11:29:58+00:00,2019-07-05 12:37:24+00:00,0,[],0,CONTRIBUTOR,0.0,Fix genesis.md cn translations,https://api.github.com/repos/cosmos/gaia/issues/63
1096,62,2019-07-02 23:25:55+00:00,2019-07-03 09:25:43+00:00,0,[],0,MEMBER,1.0,Fix windows binaries cross-compilation,https://api.github.com/repos/cosmos/gaia/issues/62
1097,61,2019-06-28 22:27:32+00:00,2019-06-30 19:12:43+00:00,0,[],0,MEMBER,0.0,update README.md image,https://api.github.com/repos/cosmos/gaia/issues/61
1098,60,2019-06-28 15:02:24+00:00,2019-07-05 13:55:49+00:00,0,"['R4R', 'CLI']",0,CONTRIBUTOR,3.0,Add migrate command to gaiad,https://api.github.com/repos/cosmos/gaia/issues/60
1099,59,2019-06-27 15:12:35+00:00,2021-11-22 17:14:33+00:00,0,['docs'],0,NONE,7.0,Unable to send tx from multisig address,https://api.github.com/repos/cosmos/gaia/issues/59
1100,58,2019-06-27 10:49:20+00:00,2019-08-13 18:10:29+00:00,0,"['REST', 'blocked']",0,CONTRIBUTOR,9.0,Restore contract tests,https://api.github.com/repos/cosmos/gaia/issues/58
1101,57,2019-06-26 21:37:23+00:00,2021-02-18 21:00:28+00:00,0,"['T:bug', 'help wanted', 'build']",0,MEMBER,2.0,CI: Fix contract_tests ,https://api.github.com/repos/cosmos/gaia/issues/57
1102,56,2019-06-26 09:27:10+00:00,2019-07-05 13:40:07+00:00,0,['R4R'],0,MEMBER,1.0,Update to latest SDK: Supply,https://api.github.com/repos/cosmos/gaia/issues/56
1103,55,2019-06-25 07:59:10+00:00,2019-06-25 14:07:24+00:00,0,"['R4R', 'build']",0,MEMBER,1.0,Fix reproducible builds docs,https://api.github.com/repos/cosmos/gaia/issues/55
1104,54,2019-06-24 19:16:39+00:00,2021-12-13 21:26:18+00:00,0,"['CLI', 'proposal', 'tests']",0,MEMBER,4.0,Proposal: move CLI tests into modules,https://api.github.com/repos/cosmos/gaia/issues/54
1105,53,2019-06-21 12:02:51+00:00,2019-06-26 21:36:34+00:00,0,['R4R'],0,MEMBER,3.0,Update latest SDK version: Events Refactor,https://api.github.com/repos/cosmos/gaia/issues/53
1106,52,2019-06-21 10:56:53+00:00,2019-06-24 07:27:16+00:00,0,[],0,MEMBER,1.0,upgrade to latest sdk,https://api.github.com/repos/cosmos/gaia/issues/52
1107,51,2019-06-20 17:00:12+00:00,2019-06-20 17:30:19+00:00,0,[],0,MEMBER,1.0,Is there really only one release?,https://api.github.com/repos/cosmos/gaia/issues/51
1108,49,2019-06-19 02:31:55+00:00,2019-06-20 10:51:41+00:00,0,[],0,NONE,41.0,Problems： replace github.com/cosmos/cosmos-sdk => /path/to/clone/cosmos-sdk to go.mod,https://api.github.com/repos/cosmos/gaia/issues/49
1109,48,2019-06-19 01:09:47+00:00,2021-02-18 21:03:20+00:00,0,[],0,NONE,1.0,Enter a passphrase to encrypt your key to disk: ERROR: The handle is invalid.,https://api.github.com/repos/cosmos/gaia/issues/48
1110,47,2019-06-18 12:03:09+00:00,2020-04-23 11:21:36+00:00,0,[],0,MEMBER,1.0,Move gaiadebug functionality to gaiacli,https://api.github.com/repos/cosmos/gaia/issues/47
1111,46,2019-06-15 13:10:39+00:00,2019-06-15 19:48:20+00:00,0,['R4R'],0,MEMBER,1.0,Upgrade to latest SDK version (73700df8c),https://api.github.com/repos/cosmos/gaia/issues/46
1112,45,2019-06-14 03:11:26+00:00,2019-06-14 09:56:33+00:00,0,[],0,NONE,2.0,Run gaiad as a full node sync error,https://api.github.com/repos/cosmos/gaia/issues/45
1113,44,2019-06-13 09:19:52+00:00,2019-06-13 09:28:40+00:00,0,[],1,MEMBER,1.0,Fix Build / Upgrade SDK Version,https://api.github.com/repos/cosmos/gaia/issues/44
1114,43,2019-06-13 08:40:17+00:00,2019-06-13 09:28:40+00:00,0,[],0,NONE,1.0,require mod missing in cosmos-sdk,https://api.github.com/repos/cosmos/gaia/issues/43
1115,42,2019-06-12 11:16:26+00:00,2019-06-12 12:44:25+00:00,0,[],0,MEMBER,1.0,Remove unneded warnings,https://api.github.com/repos/cosmos/gaia/issues/42
1116,41,2019-06-10 17:57:20+00:00,2019-06-11 20:29:49+00:00,0,['R4R'],0,CONTRIBUTOR,3.0,"R4R Staking ValidatorPowerRank to use ""Potential Consensus Power""",https://api.github.com/repos/cosmos/gaia/issues/41
1117,40,2019-06-10 16:18:57+00:00,2019-06-11 12:21:51+00:00,0,['R4R'],0,MEMBER,1.0,Update to SDK's latest master,https://api.github.com/repos/cosmos/gaia/issues/40
1118,39,2019-06-09 10:52:07+00:00,2019-06-09 15:50:13+00:00,0,[],0,NONE,1.0,Makefile error,https://api.github.com/repos/cosmos/gaia/issues/39
1119,38,2019-06-06 15:22:52+00:00,2019-06-06 15:56:34+00:00,0,['R4R'],0,MEMBER,1.0,Updates to reflect SDK codec client changes,https://api.github.com/repos/cosmos/gaia/issues/38
1120,37,2019-06-06 00:21:26+00:00,2019-06-06 00:58:45+00:00,0,"['R4R', 'CLI']",0,MEMBER,1.0,Revert removal of auth/bank commands from root,https://api.github.com/repos/cosmos/gaia/issues/37
1121,36,2019-06-05 12:49:31+00:00,2019-06-05 13:00:56+00:00,0,"['R4R', 'docs']",0,MEMBER,0.0,Add disclaimer section to README,https://api.github.com/repos/cosmos/gaia/issues/36
1122,35,2019-06-05 10:11:33+00:00,2019-06-05 10:38:39+00:00,0,[],0,MEMBER,1.0,Upgrade to SDK's latest master,https://api.github.com/repos/cosmos/gaia/issues/35
1123,34,2019-06-04 19:46:43+00:00,2019-06-05 18:13:13+00:00,0,[],0,MEMBER,2.0,SDK Workflow,https://api.github.com/repos/cosmos/gaia/issues/34
1124,33,2019-06-03 03:52:54+00:00,2019-06-06 12:35:34+00:00,0,[],0,NONE,6.0,sync was stoped,https://api.github.com/repos/cosmos/gaia/issues/33
1125,32,2019-06-02 03:05:06+00:00,2019-06-02 06:01:28+00:00,0,[],0,NONE,1.0,gaia make insatll errro,https://api.github.com/repos/cosmos/gaia/issues/32
1126,31,2019-05-31 23:03:05+00:00,2019-06-05 23:52:03+00:00,0,[],0,CONTRIBUTOR,1.0,R4R Update for client generalization,https://api.github.com/repos/cosmos/gaia/issues/31
1127,30,2019-05-31 19:47:29+00:00,2021-11-23 13:42:02+00:00,0,"['state-machine-breaking', 'proposal']",0,MEMBER,5.0,Normalize slashing penalties by total supply,https://api.github.com/repos/cosmos/gaia/issues/30
1128,29,2019-05-28 20:51:12+00:00,2021-11-22 17:07:56+00:00,0,[],0,MEMBER,3.0,Can bonded validators be slashed for infractions more than an unbonding period in the past?,https://api.github.com/repos/cosmos/gaia/issues/29
1129,28,2019-05-28 20:37:06+00:00,2019-05-28 20:42:02+00:00,0,[],0,MEMBER,3.0,Change repo to clone,https://api.github.com/repos/cosmos/gaia/issues/28
1130,27,2019-05-28 15:01:06+00:00,2019-05-30 10:55:24+00:00,0,['wontfix'],0,MEMBER,5.0,target `build` in Makefile did not explicit depend on the code.,https://api.github.com/repos/cosmos/gaia/issues/27
1131,26,2019-05-28 15:01:04+00:00,2019-05-29 12:34:08+00:00,0,[],0,MEMBER,0.0,target `build` in Makefile did not explicit depend on the code.,https://api.github.com/repos/cosmos/gaia/issues/26
1132,25,2019-05-28 13:51:52+00:00,2019-05-28 13:57:27+00:00,0,"['R4R', 'REST']",0,MEMBER,1.0,Remove Swagger,https://api.github.com/repos/cosmos/gaia/issues/25
1133,24,2019-05-28 08:58:31+00:00,2019-05-28 10:16:47+00:00,0,[],0,MEMBER,1.0,Sync up with SDK's latest changes,https://api.github.com/repos/cosmos/gaia/issues/24
1134,23,2019-05-25 18:53:39+00:00,2019-05-28 12:46:05+00:00,0,[],0,NONE,4.0,Tags in installation docs,https://api.github.com/repos/cosmos/gaia/issues/23
